time,total_energy,kinetic_energy,potential_energy,linear_momentum,angular_momentum,com_drift,shadow_energy,timestep
25.75,-1.7486764812452276e-07,1.7412982453769883e-07,-3.4899747266222158e-07,3.4471743468345851e-21,3.1538460641795557e-05,4.3303132201118505e-19,-1.74867606012412e-07,0.025000000000000001
26,-1.7486767011382804e-07,1.7413059183220999e-07,-3.4899826194603803e-07,4.2562878834485848e-21,3.1538460605152057e-05,6.5011058137271634e-19,-1.7486762801217644e-07,0.025000000000000001
26.25,-1.748676923063842e-07,1.7413136647901941e-07,-3.4899905878540361e-07,4.2995266415470653e-21,3.1538460568512875e-05,2.1820063319629004e-19,-1.7486765021528859e-07,0.025000000000000001
26.5,-1.7486771470193742e-07,1.7413214847486234e-07,-3.4899986317679975e-07,4.2995266415470653e-21,3.1538460531878619e-05,4.3387626197952788e-19,-1.7486767262149452e-07,0.025000000000000001
26.75,-1.748677373002281e-07,1.7413293781637554e-07,-3.4900067511660364e-07,4.2470594336304086e-21,3.1538460495250129e-05,4.3387626197952788e-19,-1.7486769523053448e-07,0.025000000000000001
27,-1.7486776010099502e-07,1.7413373450009474e-07,-3.4900149460108977e-07,3.4682482635711399e-21,3.1538460458628199e-05,2.1820063319629004e-19,-1.7486771804214715e-07,0.025000000000000001
27.25,-1.7486778310397582e-07,1.7413453852245234e-07,-3.4900232162642816e-07,3.4682482635711399e-21,3.1538460422013485e-05,2.1651566100559253e-19,-1.7486774105607005e-07,0.025000000000000001
27.5,-1.7486780630890504e-07,1.7413534987977767e-07,-3.4900315618868271e-07,5.0833004713620486e-21,3.1538460385406815e-05,2.1820063319629004e-19,-1.7486776427203762e-07,0.025000000000000001
27.75,-1.7486782971551532e-07,1.7413616856829377e-07,-3.4900399828380909e-07,2.6469779601696886e-21,3.1538460348808873e-05,6.5179845244714332e-19,-1.7486778768978234e-07,0.025000000000000001
28,-1.7486785332353723e-07,1.7413699458411842e-07,-3.4900484790765565e-07,3.4682482635711399e-21,3.1538460312220437e-05,6.5011058137271634e-19,-1.7486781130903465e-07,0.025000000000000001
28.25,-1.7486787713269828e-07,1.7413782792326165e-07,-3.4900570505595993e-07,4.3190375267056852e-21,3.1538460275642228e-05,6.4954698301677763e-19,-1.7486783512952199e-07,0.025000000000000001
28.5,-1.7486790114272427e-07,1.7413866858162476e-07,-3.4900656972434903e-07,4.268123713790712e-21,3.1538460239074995e-05,2.1651566100559253e-19,-1.7486785915096998e-07,0.025000000000000001
28.75,-1.7486792535333902e-07,1.7413951655499863e-07,-3.4900744190833765e-07,4.2825453063666713e-21,3.153846020251952e-05,2.2317923498162123e-19,-1.7486788337310232e-07,0.025000000000000001
29,-1.7486794976426314e-07,1.7414037183906374e-07,-3.4900832160332687e-07,1.7235871734172925e-21,3.153846016597652e-05,4.3303132201118505e-19,-1.7486790779563952e-07,0.025000000000000001
29.25,-1.7486797437521618e-07,1.7414123442938721e-07,-3.4900920880460338e-07,4.268123713790712e-21,3.1538460129446692e-05,4.3387626197952788e-19,-1.7486793241830099e-07,0.025000000000000001
29.5,-1.7486799918591428e-07,1.741421043214236e-07,-3.4901010350733788e-07,2.5956584938072497e-21,3.1538460092930817e-05,4.3387626197952788e-19,-1.7486795724080271e-07,0.025000000000000001
29.75,-1.7486802419607159e-07,1.7414298151051278e-07,-3.4901100570658437e-07,2.5956584938072497e-21,3.1538460056429694e-05,2.1820063319629004e-19,-1.7486798226285872e-07,0.025000000000000001
30,-1.7486804940540071e-07,1.74143865991878e-07,-3.4901191539727871e-07,2.6469779601696886e-21,3.1538460019944014e-05,4.3640126639258008e-19,-1.748680074841815e-07,0.025000000000000001
30.25,-1.7486807481361194e-07,1.7414475776062624e-07,-3.4901283257423818e-07,5.082197683525802e-21,3.1538459983474496e-05,4.3640126639258008e-19,-1.7486803290448119e-07,0.025000000000000001
30.5,-1.7486810042041259e-07,1.7414565681174611e-07,-3.490137572321587e-07,2.6469779601696886e-21,3.1538459947021864e-05,4.3303132201118505e-19,-1.7486805852346501e-07,0.025000000000000001
30.75,-1.74868126225508e-07,1.7414656314010725e-07,-3.4901468936561525e-07,2.6785533665288553e-21,3.1538459910586864e-05,4.3640126639258008e-19,-1.7486808434083811e-07,0.025000000000000001
31,-1.748681522286018e-07,1.7414747674045895e-07,-3.4901562896906076e-07,4.2404553875988432e-21,3.1538459874170247e-05,6.5011058137271634e-19,-1.7486811035630399e-07,0.025000000000000001
31.25,-1.748681784293945e-07,1.7414839760742947e-07,-3.4901657603682397e-07,1.7072494855162848e-21,3.1538459837772754e-05,4.3387626197952788e-19,-1.7486813656956305e-07,0.025000000000000001
31.5,-1.7486820482758579e-07,1.7414932573552412e-07,-3.4901753056310991e-07,4.2995266415470653e-21,3.153845980139504e-05,4.3387626197952788e-19,-1.7486816298031483e-07,0.025000000000000001
31.75,-1.7486823142287042e-07,1.7415026111912624e-07,-3.4901849254199666e-07,2.6469779601696886e-21,3.153845976503798e-05,6.5011058137271634e-19,-1.7486818958825392e-07,0.025000000000000001
32,-1.7486825821494383e-07,1.7415120375249357e-07,-3.490194619674374e-07,4.268123713790712e-21,3.1538459728702212e-05,6.5011058137271634e-19,-1.7486821639307566e-07,0.025000000000000001
32.25,-1.748682852034985e-07,1.7415215362975844e-07,-3.4902043883325695e-07,5.0998136728579218e-21,3.1538459692388445e-05,2.2317923498162123e-19,-1.7486824339447236e-07,0.025000000000000001
32.5,-1.7486831238822338e-07,1.7415311074492761e-07,-3.49021423133151e-07,4.2364880185210313e-21,3.1538459656097475e-05,4.3303132201118505e-19,-1.7486827059213284e-07,0.025000000000000001
32.75,-1.7486833976880679e-07,1.7415407509188033e-07,-3.4902241486068712e-07,5.0866074003498069e-21,3.1538459619829943e-05,6.5011058137271634e-19,-1.7486829798574525e-07,0.025000000000000001
33,-1.7486836734493411e-07,1.7415504666436671e-07,-3.4902341400930083e-07,2.576150136743263e-21,3.1538459583586637e-05,6.5011058137271634e-19,-1.7486832557499483e-07,0.025000000000000001
33.25,-1.7486839511628847e-07,1.7415602545600879e-07,-3.4902442057229726e-07,2.6469779601696886e-21,3.153845954736826e-05,2.2317923498162123e-19,-1.748683533595646e-07,0.025000000000000001
33.5,-1.7486842308255255e-07,1.7415701146029711e-07,-3.4902543454284965e-07,2.6193047324307845e-21,3.153845951117547e-05,4.3303132201118505e-19,-1.7486838133913704e-07,0.025000000000000001
33.75,-1.7486845124340188e-07,1.7415800467059385e-07,-3.4902645591399572e-07,2.576150136743263e-21,3.1538459475009149e-05,4.3303132201118505e-19,-1.7486840951338757e-07,0.025000000000000001
34,-1.7486847959851461e-07,1.7415900508012636e-07,-3.4902748467864097e-07,2.576150136743263e-21,3.1538459438869953e-05,6.4954698301677763e-19,-1.7486843788199418e-07,0.025000000000000001
34.25,-1.7486850814756605e-07,1.7416001268199025e-07,-3.490285208295563e-07,4.2825453063666713e-21,3.1538459402758533e-05,2.2317923498162123e-19,-1.7486846644463202e-07,0.025000000000000001
34.5,-1.7486853689022865e-07,1.7416102746914753e-07,-3.4902956435937618e-07,4.2364880185210313e-21,3.15384593666756e-05,4.3387626197952788e-19,-1.7486849520097341e-07,0.025000000000000001
